Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2020-08-26,40550,-1050,-2.52,41100,41450,39050,318567,12848406000,4.97756E+11,12275111
2020-08-25,41600,5550,15.4,36150,43250,35850,755507,30306703900,5.10645E+11,12275111
2020-08-24,36050,300,0.84,35750,36200,35100,67334,2409778850,4.42518E+11,12275111
2020-08-21,35750,-400,-1.11,36300,36550,34400,133150,4728360400,4.38835E+11,12275111
2020-08-20,36150,850,2.41,36400,38500,35100,388406,14189303900,4.43745E+11,12275111
2020-08-19,35300,600,1.73,34700,35750,34200,78719,2754989400,4.33311E+11,12275111
2020-08-18,34700,-450,-1.28,35700,36450,33500,134085,4722975050,4.25946E+11,12275111
2020-08-14,35150,-900,-2.5,37100,37100,34550,147884,5213897150,4.3147E+11,12275111
2020-08-13,36050,-100,-0.28,36200,37300,34450,241979,8574858200,4.42518E+11,12275111
2020-08-12,36150,-950,-2.56,37300,37750,35700,108169,3950934050,4.43745E+11,12275111
2020-08-11,37100,0,0,37700,37700,36850,78291,2912383050,4.55407E+11,12275111
2020-08-10,37100,850,2.34,36300,38550,36300,165638,6212776750,4.55407E+11,12275111
2020-08-07,36250,-250,-0.68,36700,37450,36150,65200,2385741650,4.44973E+11,12275111
2020-08-06,36500,-1000,-2.67,38200,38200,36450,97221,3591702650,4.48042E+11,12275111
2020-08-05,37500,-100,-0.27,37600,37850,36950,70070,2620194750,4.60317E+11,12275111
