Date,Close,Contrast;,Fluctuation,Poetry,High,Low,Volume,Transaction price,Market capitalization,Stocks
2020-11-27,2775,-5,-0.18,2760,2800,2745,304960,844867375,1.02995E+11,37115267
2020-11-26,2780,20,0.72,2775,2855,2770,506717,1423402330,1.0318E+11,37115267
2020-11-25,2760,-85,-2.99,2865,2870,2725,708363,1981625645,1.02438E+11,37115267
2020-11-24,2845,120,4.4,2750,2890,2740,1799946,5104624135,1.05593E+11,37115267
2020-11-23,2725,-15,-0.55,2740,2760,2690,367975,1003825470,1.01139E+11,37115267
2020-11-20,2740,-40,-1.44,2780,2780,2730,274138,751577245,1.01696E+11,37115267
2020-11-19,2780,-20,-0.71,2800,2800,2755,269883,747410780,1.0318E+11,37115267
2020-11-18,2800,0,0,2780,2860,2770,311704,872932770,1.03923E+11,37115267
2020-11-17,2800,25,0.9,2800,2880,2700,1299524,3656930260,1.03923E+11,37115267
2020-11-16,2775,70,2.59,2700,2820,2700,604740,1686869800,1.02995E+11,37115267
2020-11-13,2705,-50,-1.81,2755,2780,2670,392778,1061964520,1.00397E+11,37115267
2020-11-12,2755,-30,-1.08,2790,2800,2735,332392,917226635,1.02253E+11,37115267
2020-11-11,2785,75,2.77,2730,2855,2660,1259885,3487669715,1.03366E+11,37115267
2020-11-10,2710,-25,-0.91,2750,2770,2680,343023,931358950,1.00582E+11,37115267
2020-11-09,2735,55,2.05,2720,2765,2680,511485,1399903665,1.0151E+11,37115267
2020-11-06,2680,-20,-0.74,2715,2730,2650,392005,1053228290,99468915560,37115267
2020-11-05,2700,85,3.25,2615,2715,2610,390442,1043640825,1.00211E+11,37115267
2020-11-04,2615,20,0.77,2600,2640,2590,344317,899124790,97056423205,37115267
2020-11-03,2595,65,2.57,2545,2625,2520,494236,1277394850,96314117865,37115267
2020-11-02,2530,-5,-0.2,2530,2655,2435,1161053,2917002135,93901625510,37115267
2020-10-30,2535,-65,-2.5,2635,2645,2500,426354,1096753420,94087201845,37115267
2020-10-29,2600,-125,-4.59,2680,2690,2530,667693,1733011530,96499694200,37115267
2020-10-28,2725,35,1.3,2700,2725,2640,340092,916508560,1.01139E+11,37115267
2020-10-27,2690,-65,-2.36,2725,2790,2690,347773,952497760,99840068230,37115267
2020-10-26,2755,-90,-3.16,2845,2920,2755,607814,1721486685,1.02253E+11,37115267
2020-10-23,2845,-35,-1.22,2895,2945,2815,419881,1199357025,1.05593E+11,37115267
2020-10-22,2880,-105,-3.52,2970,2990,2850,861449,2526318315,1.06892E+11,37115267
2020-10-21,2985,55,1.88,2875,3080,2850,3628039,10884138650,1.10789E+11,37115267
2020-10-20,2930,105,3.72,2770,2995,2770,3867687,11294968845,1.08748E+11,37115267
2020-10-19,2825,75,2.73,2750,2970,2750,3116012,9004288610,1.04851E+11,37115267
2020-10-16,2750,-75,-2.65,2805,2805,2700,668143,1833833255,1.02067E+11,37115267
2020-10-15,2825,140,5.21,2685,2950,2685,4867955,13866797035,1.04851E+11,37115267
2020-10-14,2685,0,0,2685,2735,2670,318014,860083735,99654491895,37115267
2020-10-13,2685,-30,-1.1,2720,2725,2660,376645,1009313635,99654491895,37115267
2020-10-12,2715,-90,-3.21,2775,2775,2690,562647,1527795575,1.00768E+11,37115267
2020-10-08,2805,-50,-1.75,2870,2970,2790,1354626,3885971335,1.04108E+11,37115267
2020-10-07,2855,65,2.33,2750,2920,2730,1038697,2964344135,1.05964E+11,37115267
2020-10-06,2790,10,0.36,2785,2865,2730,909656,2550794770,1.03552E+11,37115267
2020-10-05,2780,140,5.3,2690,2930,2660,3958522,11205268835,1.0318E+11,37115267
2020-09-29,2640,0,0,2670,2700,2600,345805,914540660,97984304880,37115267
2020-09-28,2640,110,4.35,2580,2650,2550,350806,918615655,97984304880,37115267
2020-09-25,2530,45,1.81,2485,2625,2480,580753,1480039310,93901625510,37115267
2020-09-24,2485,-140,-5.33,2555,2595,2480,550484,1390182705,92231438495,37115267
2020-09-23,2625,95,3.75,2545,2740,2495,978414,2557886635,97427575875,37115267
2020-09-22,2530,-40,-1.56,2605,2625,2515,817401,2102559715,93901625510,37115267
2020-09-21,2570,-135,-4.99,2680,2715,2560,879283,2295700760,95386236190,37115267
2020-09-18,2705,-55,-1.99,2760,2785,2660,392747,1064063680,1.00397E+11,37115267
2020-09-17,2760,-40,-1.43,2790,2805,2640,945677,2566352160,1.02438E+11,37115267
2020-09-16,2800,35,1.27,2780,2820,2755,414635,1156300590,1.03923E+11,37115267
2020-09-15,2765,-40,-1.43,2810,2820,2760,402150,1114180865,1.02624E+11,37115267
2020-09-14,2805,10,0.36,2785,2835,2745,643439,1797901505,1.04108E+11,37115267
2020-09-11,2795,-275,-8.96,2990,2990,2715,2439391,6881161410,1.03737E+11,37115267
2020-09-10,3070,60,1.99,3040,3105,3015,402975,1230209890,1.13944E+11,37115267
2020-09-09,3010,-5,-0.17,2995,3040,2960,388582,1167235700,1.11717E+11,37115267
2020-09-08,3015,-25,-0.82,3035,3145,3000,540071,1651091360,1.11903E+11,37115267
2020-09-07,3040,-50,-1.62,3090,3090,2960,834073,2523370075,1.1283E+11,37115267
2020-09-04,3090,-250,-7.49,2935,3230,2935,2609443,8114427885,1.14686E+11,37115267
2020-09-03,3340,100,3.09,3235,3385,3185,1365716,4510003550,1.23965E+11,37115267
2020-09-02,3240,-90,-2.7,3340,3360,3200,978249,3184947720,1.20253E+11,37115267
2020-09-01,3330,-160,-4.58,3470,3535,3140,1845893,6137459030,1.23594E+11,37115267
2020-08-31,3490,-25,-0.71,3515,3610,3445,949525,3355169520,1.29532E+11,37115267
2020-08-28,3515,-15,-0.42,3495,3645,3440,1514651,5386076225,1.3046E+11,37115267
2020-08-27,3530,-165,-4.47,3815,3885,3520,4389456,16033391905,1.31017E+11,37115267
2020-08-26,3695,395,11.97,3450,4040,3425,17512923,66420466180,1.37141E+11,37115267
2020-08-25,3300,125,3.94,3240,3365,3195,1370439,4510830880,1.2248E+11,37115267
2020-08-24,3175,15,0.47,3085,3355,3000,2171142,7000517295,1.17841E+11,37115267
2020-08-21,3160,30,0.96,3180,3305,3060,2301694,7391375365,1.17284E+11,37115267
2020-08-20,3130,-260,-7.67,3330,3375,3100,2207690,7053237195,1.16171E+11,37115267
2020-08-19,3390,245,7.79,3220,3470,3165,3496267,11558450580,1.25821E+11,37115267
2020-08-18,3145,-430,-12.03,3500,3750,3020,5755199,19373054650,1.16728E+11,37115267
2020-08-14,3575,-520,-12.7,4100,4660,3450,26514595,1.14952E+11,1.32687E+11,37115267
2020-08-13,4095,-5,-0.12,4100,4295,4020,3465383,14392262940,1.51987E+11,37115267
2020-08-12,4100,215,5.53,3845,4130,3700,5193346,20813474875,1.52173E+11,37115267
2020-08-11,3885,-10,-0.26,3915,4000,3820,1504361,5856345040,1.44193E+11,37115267
2020-08-10,3895,215,5.84,3790,4065,3745,5618134,21942254770,1.44564E+11,37115267
2020-08-07,3680,150,4.25,3510,3800,3490,6168871,22366596960,1.36584E+11,37115267
2020-08-06,3530,195,5.85,3335,3560,3295,4352150,15050776995,1.31017E+11,37115267
2020-08-05,3335,-45,-1.33,3320,3375,3290,1346645,4491766650,1.23779E+11,37115267
2020-08-04,3380,130,4,3270,3595,3240,7896523,27219544650,1.2545E+11,37115267
2020-08-03,3250,25,0.78,3260,3325,3190,1170606,3818983110,1.20625E+11,37115267
2020-07-31,3225,-20,-0.62,3205,3260,3145,1149341,3683921630,1.19697E+11,37115267
